id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result,score,sum_click,retry_count
682414,1,3,0,3,0,120,0,1,78.0,3.0,0
471810,1,7,2,7,1,90,0,1,78.0,1.0,0
554300,1,11,0,7,0,60,0,0,78.0,2.0,0
602320,1,3,0,6,1,120,0,1,78.0,2.0,0
229361,1,1,0,6,0,60,0,0,78.0,3.0,0
574664,1,0,2,9,0,120,0,0,78.0,3.0,0
654738,1,1,2,10,0,120,0,1,78.0,3.0,0
236284,1,6,4,10,0,60,0,0,78.0,3.0,0
652898,1,5,2,2,0,90,0,0,78.0,4.0,0
532034,0,6,2,2,0,60,0,0,78.0,1.0,0
600856,0,1,0,3,0,60,1,0,78.0,3.0,0
685399,1,6,0,4,0,60,0,0,78.0,4.0,0
548938,1,11,0,3,1,60,0,0,78.0,3.0,0
591743,0,4,2,4,1,60,0,0,78.0,2.0,0
645590,1,6,1,6,0,60,0,0,78.0,2.0,0
685289,0,3,0,8,0,90,0,1,78.0,6.0,0
587838,0,2,2,1,0,60,0,1,78.0,2.0,0
339608,0,0,0,8,1,60,0,0,78.0,2.0,1
525832,0,6,1,6,1,60,0,0,78.0,3.0,0
634943,1,8,1,8,1,120,0,1,78.0,2.0,0
655930,0,0,0,6,0,120,1,1,78.0,1.0,0
483109,0,3,1,6,0,60,0,0,78.0,2.0,0
644188,0,12,2,6,0,30,0,0,78.0,3.0,0
464522,1,0,2,6,0,60,1,1,78.0,3.0,0
31849,0,9,2,7,1,120,0,0,78.0,3.0,0
359640,0,9,0,5,0,60,0,0,78.0,4.0,0
595818,0,11,2,2,1,120,0,0,78.0,2.0,0
656222,0,0,0,5,1,120,0,0,78.0,3.0,0
338089,1,0,2,5,0,60,0,0,78.0,4.0,0
599278,0,12,2,4,0,90,0,0,78.0,2.0,0
197527,0,10,2,8,0,60,0,0,78.0,3.0,0
623932,1,12,0,3,0,60,0,0,78.0,3.0,0
498527,1,6,1,7,0,60,0,0,78.0,2.0,0
587051,0,1,2,7,0,60,0,0,78.0,2.0,0
651058,1,3,0,10,1,90,0,0,78.0,2.0,0
484787,0,5,0,8,0,90,0,1,78.0,3.0,0
1478030,1,3,1,10,2,30,0,0,78.0,2.0,0
551158,1,6,1,5,1,30,0,1,78.0,4.0,0
544444,0,10,2,1,1,60,0,1,78.0,3.0,0
680219,0,12,0,9,0,60,0,0,78.0,4.0,0
688453,1,10,2,3,0,120,0,0,78.0,2.0,0
690062,0,2,0,9,0,150,0,0,78.0,3.0,0
502779,1,2,0,9,0,90,1,1,78.0,2.0,0
560765,1,1,2,3,1,120,1,1,78.0,3.0,1
149178,1,3,0,1,0,60,0,0,78.0,3.0,0
620801,1,2,2,2,0,120,0,0,78.0,3.0,0
627599,1,7,0,9,0,30,0,1,78.0,4.0,0
596107,0,10,2,3,0,60,0,0,78.0,2.0,0
84051,1,10,0,7,0,120,0,0,78.0,2.0,0
1994385,1,1,0,5,1,60,0,1,78.0,3.0,0
623225,0,9,0,4,0,60,0,0,78.0,2.0,0
25261,0,6,1,5,0,60,0,1,78.0,3.0,0
522007,1,0,2,3,0,60,0,0,78.0,4.0,1
572783,1,5,1,9,1,60,0,0,78.05555555555556,3.0,0
560381,1,1,0,2,0,60,0,0,78.07142857142857,2.0,0
504321,0,5,0,7,0,60,0,0,78.08333333333333,3.0,0
612528,1,9,0,9,0,120,0,0,78.08333333333333,4.0,0
484594,0,9,0,6,1,60,0,0,78.08333333333333,4.0,0
683305,0,10,1,9,0,120,0,0,78.08333333333333,4.0,0
72693,0,12,2,5,0,140,1,0,78.08333333333333,5.0,0
1397662,0,11,2,4,1,60,0,0,78.08333333333333,6.0,0
83603,1,3,0,7,1,60,0,0,78.08333333333333,3.0,0
520544,1,10,2,6,0,120,0,0,78.08333333333333,5.0,0
574570,1,3,0,6,0,60,0,0,78.08333333333333,5.0,0
628521,1,11,2,4,0,120,0,0,78.08333333333333,4.0,0
565373,1,11,0,9,0,120,0,0,78.08333333333333,4.0,1
199244,0,8,0,3,1,60,0,0,78.08333333333333,4.0,0
316082,1,0,0,3,0,60,0,0,78.08333333333333,4.0,0
1536774,0,11,2,2,1,60,0,0,78.0909090909091,2.0,1
471196,0,0,0,10,1,120,0,0,78.0909090909091,2.0,0
627115,0,12,0,2,1,120,0,0,78.0909090909091,2.0,0
482356,0,10,2,2,0,90,0,0,78.0909090909091,2.0,0
534913,1,2,0,10,0,120,0,0,78.0909090909091,5.0,0
553462,0,6,2,5,1,60,0,0,78.0909090909091,2.0,0
416007,0,6,0,8,0,120,0,0,78.1,2.0,1
268589,0,3,0,2,1,90,1,0,78.1,3.0,0
416654,0,6,0,6,1,60,0,0,78.1,2.0,0
525683,0,5,2,4,0,75,0,0,78.1,5.0,0
538942,0,12,2,2,0,60,0,0,78.1,2.0,0
2132811,0,11,2,2,0,60,1,0,78.1,2.0,0
630333,0,0,0,4,0,60,0,0,78.1,2.0,0
534432,0,10,0,4,0,120,0,0,78.1,2.0,0
527964,1,0,0,10,0,30,0,0,78.11111111111111,2.0,0
540826,0,1,0,3,0,60,0,0,78.11111111111111,2.0,0
629153,0,8,2,9,0,60,0,0,78.11111111111111,3.0,0
600035,0,11,2,3,0,90,0,0,78.11111111111111,3.0,0
483876,0,3,3,6,0,120,0,0,78.11111111111111,1.0,0
501146,1,7,1,10,0,60,0,0,78.11111111111111,3.0,0
1734156,0,6,2,5,0,30,0,0,78.125,7.0,0
2533407,0,1,1,3,1,30,0,0,78.125,3.0,0
688038,0,7,2,3,0,30,0,0,78.125,2.0,0
607638,1,5,0,3,0,60,0,0,78.14285714285714,2.0,1
268143,1,6,0,2,1,60,0,0,78.14285714285714,2.0,1
644457,0,3,0,7,0,120,0,0,78.14285714285714,1.0,0
645081,1,0,2,8,0,60,0,0,78.14285714285714,2.0,0
255310,1,1,1,9,0,90,0,0,78.14285714285714,3.0,0
2248715,1,9,1,8,0,90,0,0,78.15384615384616,2.0,1
682390,1,6,1,3,0,60,1,0,78.16666666666667,3.0,0
618989,0,8,2,7,1,90,0,0,78.16666666666667,2.0,0
577867,1,5,2,7,0,60,0,0,78.16666666666667,4.0,0
526818,1,5,2,2,0,60,0,0,78.16666666666667,4.0,0
510883,1,0,2,7,1,60,1,0,78.16666666666667,4.0,0
411707,0,5,0,7,0,120,0,0,78.16666666666667,1.0,1
625306,1,12,0,8,0,60,0,0,78.16666666666667,3.0,0
689792,0,7,0,6,0,60,0,0,78.16666666666667,4.0,0
587324,1,6,0,3,0,60,0,1,78.16666666666667,3.0,0
693497,1,8,1,9,0,60,0,0,78.16666666666667,4.0,0
571190,0,8,2,6,0,60,0,0,78.16666666666667,3.0,0
588179,1,7,2,5,0,120,0,0,78.16666666666667,1.0,0
2034300,0,3,2,1,1,60,0,0,78.18181818181819,2.0,1
614357,0,0,0,2,0,60,0,0,78.18181818181819,2.0,0
563754,0,9,2,4,0,120,0,0,78.18181818181819,2.0,1
585611,0,6,1,9,1,60,0,0,78.18181818181819,3.0,0
536698,1,4,0,3,0,60,0,0,78.2,2.0,0
381959,1,10,2,9,0,60,0,0,78.2,4.0,1
294570,1,7,1,10,2,60,0,0,78.2,4.0,0
175932,1,5,1,8,1,60,0,0,78.2,4.0,0
696440,0,2,0,5,0,60,0,0,78.2,3.0,0
695972,0,2,0,1,1,60,0,0,78.2,4.0,0
2692514,1,5,2,1,1,120,0,0,78.2,4.0,0
2613116,0,3,2,2,1,60,0,0,78.2,4.0,0
624799,1,8,0,10,0,60,1,0,78.2,1.0,0
627348,1,5,0,7,0,60,0,0,78.2,3.0,0
154570,0,6,2,6,1,60,0,1,78.2,11.0,1
694563,1,5,0,9,0,60,0,1,78.2,3.0,0
1729319,0,6,1,5,1,60,0,0,78.2,3.0,0
586088,0,6,0,4,1,90,0,0,78.2,3.0,0
133922,1,4,2,1,0,60,0,0,78.2,2.0,0
572098,0,3,0,6,1,60,0,0,78.22222222222223,3.0,0
648781,1,4,0,10,0,60,0,0,78.22222222222223,3.0,0
632512,1,9,2,5,0,30,0,0,78.22222222222223,2.0,0
587008,1,8,0,8,0,60,0,0,78.22222222222223,3.0,0
644904,0,5,0,7,1,30,0,0,78.22222222222223,2.0,0
617391,0,9,2,1,0,30,0,0,78.22222222222223,3.0,0
203963,0,3,2,9,1,30,0,0,78.22222222222223,3.0,0
247292,0,10,2,5,1,60,0,0,78.22222222222223,3.0,0
586518,1,6,1,8,0,120,0,0,78.25,4.0,0
692097,0,1,1,2,0,120,0,0,78.25,4.0,0
693907,0,5,2,1,1,180,0,0,78.25,3.0,0
596938,1,11,0,7,0,60,0,0,78.25,4.0,0
501203,1,8,2,10,1,60,0,0,78.25,3.0,0
423781,1,9,0,10,0,90,0,0,78.25,3.0,0
2469321,0,0,0,6,0,120,0,0,78.25,3.0,0
550357,1,7,0,8,0,30,0,0,78.25,3.0,0
690553,1,10,1,7,0,30,0,0,78.25,3.0,0
587848,0,3,4,2,1,60,0,0,78.25,4.0,0
684064,1,9,0,9,0,60,0,0,78.25,3.0,0
683934,1,1,2,9,0,60,0,0,78.25,4.0,0
586470,1,6,2,2,1,60,0,0,78.25,2.0,0
1789319,0,7,1,6,1,60,0,0,78.25,3.0,0
556659,1,0,2,7,1,60,0,0,78.25,5.0,0
694147,1,3,0,3,0,180,0,1,78.25,1.0,0
629454,1,0,0,9,1,60,0,1,78.25,2.0,0
550106,0,1,2,2,0,60,0,1,78.25,4.0,0
601546,0,5,2,2,1,30,0,0,78.25,4.0,0
82556,1,2,2,8,0,60,0,0,78.25,7.0,0
410203,0,8,1,8,1,30,0,0,78.25,3.0,0
443950,1,2,2,5,0,60,0,0,78.25,4.0,0
687910,1,0,2,10,0,60,0,0,78.25,4.0,0
647305,1,9,0,7,0,60,0,0,78.25,1.0,0
589211,1,6,0,8,1,120,0,0,78.25,5.0,0
2400764,0,6,1,9,0,60,0,0,78.26666666666667,2.0,0
228138,1,11,2,4,0,60,0,0,78.27272727272727,3.0,0
323606,0,8,0,2,1,120,0,0,78.27272727272727,2.0,0
557145,0,9,0,5,1,60,0,0,78.27272727272727,2.0,0
511693,0,9,0,4,0,60,0,0,78.27272727272727,2.0,0
559851,0,4,0,8,0,60,0,0,78.27272727272727,3.0,0
551836,1,4,2,2,0,60,0,0,78.27272727272727,2.0,0
508470,1,5,2,2,0,60,1,0,78.27272727272727,1.0,0
467580,0,6,0,4,0,120,0,0,78.27272727272727,2.0,0
344787,0,3,2,3,0,120,0,0,78.27272727272727,5.0,0
368077,0,10,2,3,0,60,0,0,78.27272727272727,2.0,1
609556,1,11,0,10,0,60,0,0,78.28571428571429,1.0,0
654110,1,6,2,9,1,60,0,0,78.28571428571429,2.0,0
604055,1,5,0,9,0,120,0,0,78.28571428571429,2.0,0
469553,1,9,2,10,0,180,1,0,78.28571428571429,1.0,0
589009,0,9,2,3,0,30,0,0,78.28571428571429,2.0,0
608746,0,11,2,2,0,120,0,0,78.28571428571429,2.0,1
437562,0,11,2,7,0,60,0,0,78.3,1.0,0
565869,0,0,2,6,1,60,0,0,78.3,2.0,0
2133242,0,12,2,1,1,60,0,1,78.3076923076923,3.0,0
468349,0,0,0,4,0,60,0,0,78.33333333333333,2.0,1
591055,1,1,2,9,0,90,0,0,78.33333333333333,5.0,0
478513,1,1,2,7,0,90,0,0,78.33333333333333,4.0,0
680602,1,3,0,4,0,60,0,0,78.33333333333333,2.0,0
692500,1,9,0,6,0,150,0,1,78.33333333333333,3.0,0
598139,0,0,0,4,1,30,0,0,78.33333333333333,3.0,0
686317,0,11,0,1,0,120,0,0,78.33333333333333,5.0,0
447292,0,5,1,7,1,60,0,0,78.33333333333333,2.0,1
71252,1,5,2,1,0,60,1,0,78.33333333333333,3.0,0
605828,0,7,2,7,1,30,1,0,78.33333333333333,3.0,0
359114,0,12,0,1,0,60,1,0,78.33333333333333,3.0,0
2193185,1,11,0,1,0,180,0,0,78.33333333333333,4.0,0
287258,1,6,0,7,1,60,0,0,78.33333333333333,4.0,0
493515,0,9,2,4,0,135,1,0,78.33333333333333,2.0,0
683764,1,6,0,8,0,60,0,0,78.33333333333333,3.0,0
437752,1,5,3,4,0,90,0,1,78.33333333333333,2.0,0
594771,1,5,2,1,0,105,1,0,78.33333333333333,3.0,0
561148,0,0,2,7,1,30,0,0,78.33333333333333,2.0,0
2414945,1,6,0,5,0,60,1,0,78.33333333333333,3.0,0
587323,1,3,0,3,1,60,0,0,78.33333333333333,3.0,0
507671,0,5,0,3,0,60,0,1,78.33333333333333,3.0,0
591516,1,5,2,4,0,90,0,0,78.33333333333333,3.0,0
677433,0,1,2,8,1,30,1,0,78.33333333333333,4.0,0
515051,0,3,2,2,0,30,0,0,78.33333333333333,2.0,0
549537,1,12,0,7,0,120,0,0,78.33333333333333,4.0,0
561549,0,4,1,5,1,60,0,0,78.33333333333333,2.0,0
63827,1,9,2,5,0,60,0,1,78.33333333333333,1.0,1
555909,0,3,2,2,0,60,1,1,78.33333333333333,2.0,0
590836,0,9,0,7,0,30,0,0,78.33333333333333,3.0,0
634260,1,10,2,5,1,60,0,0,78.33333333333333,5.0,0
636656,1,0,0,3,0,120,0,0,78.33333333333333,4.0,0
2606890,1,12,0,8,0,60,0,0,78.33333333333333,3.0,0
696578,1,8,1,7,0,60,0,1,78.33333333333333,6.0,0
647040,1,3,0,4,1,120,0,0,78.33333333333333,4.0,0
613059,0,5,2,1,1,30,0,0,78.33333333333333,2.0,1
587334,1,11,0,1,0,120,0,0,78.33333333333333,4.0,0
639231,1,3,2,6,0,120,0,0,78.33333333333333,3.0,0
510914,1,10,1,7,1,60,0,1,78.33333333333333,3.0,0
387550,0,3,2,2,1,30,0,0,78.33333333333333,4.0,0
578197,0,11,2,2,0,120,0,0,78.36363636363636,2.0,0
438703,0,10,0,3,0,60,0,0,78.36363636363636,2.0,0
553125,0,7,0,4,1,120,1,0,78.36363636363636,2.0,0
558595,0,8,0,10,0,60,1,0,78.36363636363636,2.0,0
398439,1,5,0,4,0,210,0,0,78.36363636363636,4.0,0
678339,0,5,2,3,0,120,1,0,78.375,3.0,0
559573,0,5,0,1,0,120,0,0,78.375,2.0,0
130034,0,0,0,7,1,60,0,0,78.4,2.0,0
351050,0,2,2,2,0,60,0,0,78.4,4.0,0
399737,1,0,0,6,1,60,0,0,78.4,4.0,1
248270,1,5,2,3,0,90,0,0,78.4,2.0,0
2533609,1,10,1,2,1,60,0,1,78.4,2.0,0
648135,0,11,0,1,0,60,0,0,78.4,2.0,0
594083,1,12,2,1,0,240,0,0,78.4,3.0,0
319047,0,1,0,6,0,60,0,0,78.4,3.0,0
343446,1,2,1,8,1,120,0,0,78.4,2.0,0
686182,0,12,2,1,0,60,0,0,78.4,2.0,0
636525,0,6,0,7,0,60,0,0,78.4,2.0,0
491757,1,5,2,2,0,210,1,1,78.4,3.0,1
678314,0,12,0,4,0,120,0,0,78.4,3.0,0
2012966,1,5,2,4,1,60,0,0,78.4,3.0,0
1564630,0,1,2,9,1,90,0,0,78.4,2.0,0
263448,0,9,1,4,0,60,0,0,78.4,4.0,0
649749,0,6,0,5,0,60,0,0,78.4,4.0,0
531753,1,6,2,6,1,60,0,0,78.4,3.0,1
334291,0,9,2,5,0,90,0,0,78.4,3.0,1
633983,1,3,0,4,0,120,0,0,78.41666666666667,4.0,0
676303,1,3,2,6,0,120,0,0,78.41666666666667,4.0,0
529097,1,9,0,10,0,60,0,0,78.41666666666667,3.0,0
620431,1,8,0,4,0,60,0,0,78.41666666666667,5.0,1
559454,1,3,2,4,0,60,0,0,78.41666666666667,4.0,0
557314,1,12,0,3,0,120,0,0,78.41666666666667,4.0,0
608043,1,7,1,3,0,60,0,0,78.41666666666667,3.0,0
2281292,1,6,0,10,1,60,0,0,78.41666666666667,1.0,0
568450,1,7,0,4,0,60,0,0,78.41666666666667,4.0,0
676103,1,9,0,7,0,120,0,0,78.41666666666667,4.0,0
544850,1,6,2,7,1,90,1,0,78.41666666666667,4.0,0
565017,1,8,2,9,1,60,0,0,78.41666666666667,5.0,0
689005,1,9,0,5,0,60,0,0,78.41666666666667,3.0,0
576888,1,9,2,6,0,120,0,0,78.41666666666667,5.0,0
676589,1,5,1,2,0,60,0,0,78.42857142857143,2.0,0
632790,1,9,1,9,0,60,0,0,78.42857142857143,3.0,0
590562,0,9,0,5,0,60,0,0,78.42857142857143,3.0,0
620179,0,0,2,4,1,30,0,0,78.44444444444444,2.0,0
689878,0,3,0,7,1,30,0,0,78.44444444444444,3.0,0
600305,0,1,0,2,0,30,0,0,78.44444444444444,2.0,0
613416,1,0,0,5,0,60,0,0,78.44444444444444,2.0,0
607735,0,6,2,6,1,60,0,0,78.45454545454545,3.0,0
203481,0,11,2,8,0,60,0,0,78.45454545454545,2.0,0
623857,0,10,0,7,0,60,0,0,78.45454545454545,2.0,0
620573,0,4,0,9,0,60,0,0,78.45454545454545,1.0,0
569065,1,5,3,4,0,60,0,0,78.45454545454545,4.0,0
693764,1,4,2,3,1,120,0,0,78.45454545454545,4.0,0
558965,0,5,2,9,1,60,0,0,78.45454545454545,3.0,0
635011,1,10,0,10,0,60,0,0,78.45454545454545,2.0,0
558168,0,10,0,3,0,60,0,0,78.45454545454545,2.0,0
592317,0,1,2,5,1,180,0,0,78.45454545454545,2.0,0
655569,1,11,2,7,0,120,0,0,78.5,4.0,0
544031,1,9,0,6,1,180,0,1,78.5,2.0,0
685060,1,8,2,5,0,60,0,0,78.5,4.0,0
329321,0,11,2,9,0,60,0,0,78.5,2.0,1
422530,1,6,0,3,0,150,0,0,78.5,4.0,0
493760,0,8,0,10,0,120,0,0,78.5,4.0,0
432870,1,5,0,1,0,240,0,0,78.5,2.0,1
638771,1,7,0,2,0,60,0,0,78.5,4.0,0
1006742,1,6,1,9,2,120,0,0,78.5,3.0,1
604427,1,3,0,2,0,150,0,0,78.5,5.0,0
632613,0,0,2,2,0,30,0,0,78.5,2.0,0
477412,1,11,1,2,0,60,0,0,78.5,2.0,0
548424,1,3,2,7,0,60,0,0,78.5,3.0,1
624092,1,7,2,8,0,30,0,0,78.5,5.0,0
446448,0,9,0,2,0,60,1,1,78.5,2.0,0
588942,1,11,1,10,0,60,0,0,78.5,4.0,0
647179,1,3,0,4,1,60,0,0,78.5,3.0,0
601430,1,5,0,5,0,90,0,0,78.5,3.0,0
466372,1,10,2,3,0,30,0,0,78.5,3.0,0
492020,1,3,1,5,1,30,0,1,78.5,2.0,0
618397,1,0,1,5,0,60,0,0,78.5,4.0,0
617888,1,1,0,9,0,60,0,0,78.5,3.0,0
581787,1,0,0,7,0,120,0,0,78.5,4.0,0
617843,0,0,2,7,0,60,0,1,78.5,2.0,0
536992,0,8,0,6,0,60,0,0,78.5,2.0,0
515833,1,8,0,6,0,60,0,0,78.5,4.0,0
652460,1,6,0,10,1,30,0,0,78.5,4.0,0
553031,1,8,0,9,1,60,0,0,78.5,4.0,0
491108,0,9,0,3,0,60,0,0,78.5,2.0,0
67986,0,6,2,9,0,60,0,1,78.5,3.0,0
626885,1,4,0,6,0,60,0,0,78.5,2.0,0
598252,0,2,2,1,0,120,0,0,78.5,2.0,0
511527,0,8,0,7,0,60,1,0,78.5,2.0,0
573694,0,10,0,8,1,180,0,1,78.5,3.0,0
649009,1,12,0,7,0,120,0,0,78.5,1.0,0
502088,0,9,0,5,0,120,1,0,78.5,2.0,0
613842,0,0,0,8,0,60,0,1,78.5,2.0,0
580555,1,9,0,8,0,120,0,0,78.5,4.0,0
355049,1,3,0,6,0,60,0,0,78.5,3.0,0
630168,1,7,0,3,0,120,1,1,78.5,4.0,0
525128,1,10,2,7,1,90,0,0,78.5,2.0,0
603597,1,3,0,9,0,90,0,0,78.5,4.0,0
1771775,1,6,1,4,1,60,0,0,78.5,5.0,0
2369415,1,3,0,5,1,60,0,0,78.5,2.0,0
384678,1,3,1,9,0,60,0,0,78.5,2.0,0
2092834,0,8,0,7,0,90,0,0,78.5,8.0,0
578623,1,10,0,7,0,120,0,1,78.5,3.0,0
577414,1,6,1,1,0,120,0,0,78.53333333333333,2.0,0
394979,1,5,1,8,0,60,0,0,78.53846153846153,2.0,0
548954,0,0,0,8,0,60,0,0,78.54545454545455,1.0,0
581586,0,11,1,1,0,120,0,0,78.54545454545455,2.0,0
565870,0,5,1,4,1,60,0,0,78.54545454545455,3.0,0
635506,0,3,0,2,1,30,0,0,78.55555555555556,3.0,0
633987,0,9,2,4,1,30,0,0,78.55555555555556,4.0,0
625033,0,3,3,3,1,30,0,0,78.55555555555556,3.0,0
287679,0,10,0,7,1,60,0,0,78.55555555555556,3.0,0
612798,0,6,1,9,0,90,0,0,78.55555555555556,4.0,0
593734,0,11,2,3,1,30,0,0,78.55555555555556,3.0,0
589053,0,3,2,4,1,60,0,0,78.55555555555556,4.0,1
692828,0,8,2,5,1,30,0,0,78.55555555555556,4.0,0
621905,0,0,0,4,0,90,0,0,78.55555555555556,3.0,0
685611,1,6,0,7,0,90,0,0,78.57142857142857,2.0,0
2052942,0,6,2,6,1,30,0,0,78.57142857142857,3.0,0
2473025,1,9,1,6,1,120,0,0,78.57142857142857,1.0,0
2386281,0,7,2,10,1,30,1,0,78.57142857142857,4.0,0
599857,1,6,2,3,1,90,0,0,78.57142857142857,3.0,0
585702,0,12,2,8,0,30,0,0,78.57142857142857,3.0,0
82341,0,7,2,10,0,30,1,0,78.57142857142857,3.0,0
147876,1,9,0,4,0,60,0,0,78.57142857142857,1.0,0
623968,1,12,2,9,0,60,0,0,78.57142857142857,3.0,0
627453,1,11,2,3,0,60,0,0,78.57142857142857,2.0,0
565892,0,9,2,8,0,30,0,0,78.57142857142857,3.0,0
582197,1,10,1,3,1,60,0,0,78.57142857142857,1.0,0
584943,1,8,2,10,0,120,0,0,78.57142857142857,2.0,0
380239,1,5,0,3,0,60,0,0,78.57142857142857,1.0,0
675474,1,10,2,7,0,90,0,0,78.58333333333333,5.0,0
534064,1,6,2,5,0,120,0,0,78.58333333333333,4.0,0
630655,1,6,0,4,0,60,0,0,78.58333333333333,3.0,0
678381,1,9,0,6,0,120,0,0,78.58333333333333,3.0,0
618519,0,6,0,3,1,60,0,0,78.58333333333333,4.0,0
1772429,1,6,0,6,1,60,0,0,78.58333333333333,4.0,0
573173,1,8,2,9,0,60,0,0,78.58333333333333,4.0,0
435043,1,6,0,6,0,120,0,0,78.58333333333333,4.0,1
626644,1,9,2,7,0,60,0,0,78.58333333333333,3.0,0
590824,0,12,2,9,0,60,0,0,78.58333333333333,3.0,0
318068,1,9,0,4,0,120,1,0,78.58333333333333,3.0,1
504022,0,4,0,1,0,120,0,0,78.6,1.0,1
683664,0,6,2,4,0,60,0,0,78.6,3.0,0
383600,1,6,0,8,0,60,0,0,78.6,3.0,0
678995,0,12,0,4,1,60,0,0,78.6,4.0,0
646006,0,3,0,5,0,90,1,1,78.6,3.0,0
108377,0,8,2,4,1,120,1,0,78.6,3.0,0
569141,0,10,2,2,0,60,0,0,78.6,2.0,0
87732,1,1,0,4,1,75,0,0,78.6,2.0,0
59185,1,0,2,7,1,60,0,0,78.6,3.0,0
2685865,0,1,2,4,0,60,0,0,78.6,3.0,0
2244724,0,0,0,8,1,60,0,0,78.6,2.0,0
277967,1,3,2,8,0,60,0,0,78.6,3.0,1
131390,1,0,0,10,1,60,0,0,78.6,2.0,0
316289,0,0,1,10,0,60,0,0,78.61538461538461,2.0,0
686558,1,1,0,6,0,120,0,0,78.61904761904762,3.0,0
626384,0,0,2,5,0,30,0,0,78.625,3.0,0
678419,1,0,1,9,0,60,0,0,78.625,4.0,0
515105,0,3,2,2,1,60,0,0,78.63636363636364,2.0,0
548899,0,0,0,5,0,60,0,0,78.63636363636364,2.0,0
585150,0,11,0,1,0,60,0,0,78.63636363636364,2.0,0
606229,0,11,0,8,0,120,0,0,78.63636363636364,2.0,0
635113,0,8,2,9,0,60,0,0,78.63636363636364,2.0,0
619471,0,10,1,5,0,60,0,0,78.63636363636364,2.0,0
559382,0,9,0,9,0,180,0,0,78.63636363636364,2.0,0
594456,0,5,2,4,0,60,0,0,78.63636363636364,2.0,0
422626,0,9,0,4,1,180,0,0,78.63636363636364,5.0,0
603287,0,1,0,10,0,60,0,0,78.63636363636364,2.0,0
546054,1,8,0,9,1,60,0,0,78.64285714285714,1.0,0
105939,1,4,0,8,0,60,0,0,78.66666666666667,4.0,0
2593920,0,12,1,7,0,30,0,0,78.66666666666667,4.0,0
169858,1,7,0,6,0,90,0,0,78.66666666666667,3.0,1
33666,0,3,0,2,0,60,0,1,78.66666666666667,3.0,1
601951,0,11,2,2,0,60,0,0,78.66666666666667,2.0,0
347484,1,7,2,1,0,60,0,0,78.66666666666667,3.0,0
592437,1,0,0,9,1,120,0,1,78.66666666666667,4.0,0
590923,0,5,2,1,0,60,0,0,78.66666666666667,2.0,0
644508,0,8,2,5,0,60,0,0,78.66666666666667,5.0,0
2698125,1,4,2,8,0,60,0,0,78.66666666666667,4.0,0
2383307,1,8,0,6,0,60,0,0,78.66666666666667,3.0,0
559225,1,6,0,10,0,60,0,0,78.66666666666667,4.0,0
497190,0,3,0,6,0,30,0,0,78.66666666666667,2.0,0
548292,1,0,0,5,0,60,0,0,78.66666666666667,2.0,0
1810759,1,4,1,4,0,60,0,0,78.66666666666667,4.0,0
493377,0,0,0,10,0,60,1,1,78.66666666666667,2.0,0
593842,0,9,0,7,0,30,0,0,78.66666666666667,4.0,0
42668,1,3,2,2,1,120,0,0,78.66666666666667,3.0,1
515888,1,1,2,10,0,90,0,0,78.66666666666667,3.0,0
688763,1,4,0,4,0,30,0,1,78.66666666666667,4.0,0
544053,1,8,0,9,0,60,0,0,78.6923076923077,2.0,0
526285,0,6,0,4,0,60,0,0,78.7,2.0,0
536900,0,8,0,9,0,60,0,0,78.7,1.0,0
598907,0,1,0,5,0,60,0,0,78.7,2.0,0
2513245,1,5,2,3,0,120,0,0,78.7,2.0,0
653115,0,12,1,1,1,120,0,0,78.70588235294117,3.0,0
112245,1,8,1,10,1,60,0,0,78.71428571428571,2.0,0
623804,1,7,2,10,0,30,0,0,78.71428571428571,2.0,0
631033,0,3,2,6,0,30,0,0,78.71428571428571,3.0,0
602783,1,8,0,9,0,60,0,0,78.71428571428571,2.0,0
2516939,1,6,4,10,1,60,0,0,78.71428571428571,2.0,0
1375851,1,3,1,6,2,150,0,0,78.71428571428571,2.0,0
683713,0,6,0,8,1,120,0,0,78.71428571428571,1.0,0
684854,1,10,0,7,0,60,0,0,78.71428571428571,2.0,0
574842,1,8,1,5,0,60,0,0,78.71428571428571,3.0,0
522538,0,3,0,6,0,180,0,1,78.71428571428571,1.0,0
495035,0,8,0,8,0,60,1,0,78.72727272727273,2.0,0
384227,1,3,2,5,0,120,0,0,78.72727272727273,3.0,0
592480,0,6,1,2,0,60,0,0,78.72727272727273,2.0,0
292537,0,8,2,6,0,60,0,0,78.72727272727273,2.0,0
318848,0,7,2,8,1,60,0,0,78.72727272727273,2.0,0
624789,1,6,1,1,0,60,1,0,78.73333333333333,2.0,0
642493,1,10,2,7,0,60,0,0,78.75,5.0,0
587374,0,0,0,9,0,30,0,1,78.75,3.0,0
596858,1,6,1,7,1,90,0,1,78.75,3.0,0
484780,0,7,2,8,0,90,0,0,78.75,3.0,0
312126,1,0,2,7,0,60,0,1,78.75,3.0,0
467700,1,8,0,10,0,60,0,0,78.75,3.0,1
556177,1,0,0,3,1,90,0,0,78.75,3.0,0
557766,1,2,2,4,0,120,0,0,78.75,2.0,0
573108,0,8,0,9,0,120,0,1,78.75,4.0,0
639461,0,11,2,1,0,30,0,0,78.75,2.0,0
568644,1,1,0,3,0,60,0,0,78.75,4.0,0
965763,1,5,0,6,1,90,0,0,78.75,4.0,0
613972,0,7,2,4,0,30,0,0,78.75,3.0,0
